source_record_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
AKS:ARTICLE:E0061720:sha256-7515b6340166226d,canonical:place:554635b3-9ec7-44e0-9a4d-e85706f2bd66,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2549eb36897e14b76bc2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3736:sha256-1022516a18f91e61,canonical:work:812465ed-bd0e-4e7d-9c92-917c09516bf6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a399f0e1c343837eb104,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0017635:sha256-7515b6340166226d,canonical:work:812465ed-bd0e-4e7d-9c92-917c09516bf6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a399f0e1c343837eb104,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:20953:sha256-1022516a18f91e61,canonical:event:626e9d9d-66db-437b-8683-d831d53bc228,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:38a5de1cc4ad52e70ab1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0013458:sha256-7515b6340166226d,canonical:event:626e9d9d-66db-437b-8683-d831d53bc228,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:38a5de1cc4ad52e70ab1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0052303:sha256-7515b6340166226d,canonical:person:6d53fc5f-7668-4b00-b59c-90a2fb30abaf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:60fdd5a4acb2b8673711,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:22244:sha256-1022516a18f91e61,canonical:person:6d53fc5f-7668-4b00-b59c-90a2fb30abaf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:60fdd5a4acb2b8673711,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:24807:sha256-1022516a18f91e61,canonical:place:043bc875-5d0a-40c7-b328-c5bbdada86e4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a084a3f04995d00609d9,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0037956:sha256-7515b6340166226d,canonical:place:043bc875-5d0a-40c7-b328-c5bbdada86e4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a084a3f04995d00609d9,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:37753854:sha256-1022516a18f91e61,canonical:event:efac6e7f-9f01-4e91-b269-b0791a93449e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d94b297d9b3e6bbfd756,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0076449:sha256-7515b6340166226d,canonical:event:efac6e7f-9f01-4e91-b269-b0791a93449e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d94b297d9b3e6bbfd756,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0049427:sha256-7515b6340166226d,canonical:person:14b6e281-899e-4571-b1e1-e893808e8b63,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6ac26d4f964b66b5359a,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12611693:sha256-1022516a18f91e61,canonical:person:14b6e281-899e-4571-b1e1-e893808e8b63,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6ac26d4f964b66b5359a,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:20166:sha256-1022516a18f91e61,canonical:concept:9d9a50ba-89f8-4b0c-8eff-5f141d80e9d0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3e7183c5b2959baf9d26,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0023260:sha256-7515b6340166226d,canonical:concept:9d9a50ba-89f8-4b0c-8eff-5f141d80e9d0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3e7183c5b2959baf9d26,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0052083:sha256-7515b6340166226d,canonical:work:017acab4-7214-4a3d-b8b2-e25d3bb0a08a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b19954bd94494ffc75e2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:26034:sha256-1022516a18f91e61,canonical:work:017acab4-7214-4a3d-b8b2-e25d3bb0a08a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b19954bd94494ffc75e2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:6306218:sha256-1022516a18f91e61,canonical:work:1c870996-0641-433a-9e88-d86dcea679a6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:36f4c2e0219e0c2a87eb,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0065787:sha256-7515b6340166226d,canonical:work:1c870996-0641-433a-9e88-d86dcea679a6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:36f4c2e0219e0c2a87eb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4194:sha256-1022516a18f91e61,canonical:heritage:92f505a5-b14d-47c8-aaa4-29bc638e9fd9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3ae701a384e18215405e,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0022058:sha256-7515b6340166226d,canonical:heritage:92f505a5-b14d-47c8-aaa4-29bc638e9fd9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3ae701a384e18215405e,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0048605:sha256-7515b6340166226d,canonical:person:e0ba216b-3448-4962-accd-23eaf337affd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7f32e8cae357078fcaed,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7051:sha256-1022516a18f91e61,canonical:person:e0ba216b-3448-4962-accd-23eaf337affd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7f32e8cae357078fcaed,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0053055:sha256-7515b6340166226d,canonical:concept:39172d64-fcf7-4531-9fc8-f05ac5306eb5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7b92a62fa545f258bbbb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7662:sha256-1022516a18f91e61,canonical:concept:39172d64-fcf7-4531-9fc8-f05ac5306eb5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7b92a62fa545f258bbbb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2045:sha256-1022516a18f91e61,canonical:concept:b78e6776-9e90-43aa-87a6-04f33fa82aad,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f447fa1ee0fc89f79a75,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0005443:sha256-7515b6340166226d,canonical:concept:b78e6776-9e90-43aa-87a6-04f33fa82aad,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f447fa1ee0fc89f79a75,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:25956:sha256-1022516a18f91e61,canonical:work:4034f307-dba6-490f-ae90-fd4d53f5d199,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:65f487cd3658bae222c9,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0043050:sha256-7515b6340166226d,canonical:work:4034f307-dba6-490f-ae90-fd4d53f5d199,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:65f487cd3658bae222c9,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:6304348:sha256-1022516a18f91e61,canonical:heritage:488f0e10-5f15-4c81-bbab-ce930d3b29f7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cf787384772f4dd7e321,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0005333:sha256-7515b6340166226d,canonical:heritage:488f0e10-5f15-4c81-bbab-ce930d3b29f7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cf787384772f4dd7e321,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0047028:sha256-7515b6340166226d,canonical:person:8b4f36cb-a8b0-46cf-969d-827012ef8300,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:797cd4c31a95653c74ad,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:6984:sha256-1022516a18f91e61,canonical:person:8b4f36cb-a8b0-46cf-969d-827012ef8300,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:797cd4c31a95653c74ad,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0039126:sha256-7515b6340166226d,canonical:work:29094caa-e524-4069-8524-014507e028e0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:90e558a782843b06e6fb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:25900:sha256-1022516a18f91e61,canonical:work:29094caa-e524-4069-8524-014507e028e0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:90e558a782843b06e6fb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2018:sha256-1022516a18f91e61,canonical:person:8a308ca0-0de3-4f51-bcdf-da395e27dea6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8daa570db6d0658efcf8,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0005220:sha256-7515b6340166226d,canonical:person:8a308ca0-0de3-4f51-bcdf-da395e27dea6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8daa570db6d0658efcf8,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:6555:sha256-1022516a18f91e61,canonical:event:cf513ef3-719d-47ce-b715-9adf9f37084c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:854405cd59d2ae863e3f,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0040358:sha256-7515b6340166226d,canonical:event:cf513ef3-719d-47ce-b715-9adf9f37084c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:854405cd59d2ae863e3f,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0018255:sha256-7515b6340166226d,canonical:heritage:fc76bcdc-c4ae-4140-a85f-003516b687fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:244694277029d2136196,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3796:sha256-1022516a18f91e61,canonical:heritage:fc76bcdc-c4ae-4140-a85f-003516b687fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:244694277029d2136196,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0031827:sha256-7515b6340166226d,canonical:concept:e73dbd5d-8c54-45d0-89a8-dd3cd355be26,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4f3ad0d5d0d4a984cccd,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12592455:sha256-1022516a18f91e61,canonical:concept:e73dbd5d-8c54-45d0-89a8-dd3cd355be26,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4f3ad0d5d0d4a984cccd,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7836:sha256-1022516a18f91e61,canonical:concept:2115e0f8-a88e-459a-b413-2ddfc7f1d331,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e931d5be025218342bfd,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0053065:sha256-7515b6340166226d,canonical:concept:2115e0f8-a88e-459a-b413-2ddfc7f1d331,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e931d5be025218342bfd,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0001891:sha256-7515b6340166226d,canonical:heritage:b9f5bd1a-d0d5-4def-9310-ac6c486799f8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ad339dd0737c38c656b7,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:1272:sha256-1022516a18f91e61,canonical:heritage:b9f5bd1a-d0d5-4def-9310-ac6c486799f8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ad339dd0737c38c656b7,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:33564917:sha256-1022516a18f91e61,canonical:place:d7254fbb-35a4-41d5-b594-919d42b0c74d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8fa89032d8fcdab97a50,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0058797:sha256-7515b6340166226d,canonical:place:d7254fbb-35a4-41d5-b594-919d42b0c74d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8fa89032d8fcdab97a50,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0022205:sha256-7515b6340166226d,canonical:heritage:5026546b-857f-455f-91a4-9b59510d186a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f3a2c58caf9cfb7e6cea,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4206:sha256-1022516a18f91e61,canonical:heritage:5026546b-857f-455f-91a4-9b59510d186a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f3a2c58caf9cfb7e6cea,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0061590:sha256-7515b6340166226d,canonical:concept:de0b169b-97d5-419e-9fd2-7a600a10778d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:90ac642d716a0a8b8b50,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8867:sha256-1022516a18f91e61,canonical:concept:de0b169b-97d5-419e-9fd2-7a600a10778d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:90ac642d716a0a8b8b50,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:16797758:sha256-1022516a18f91e61,canonical:person:6601ae3f-2e5a-419f-99db-c9d992f43e5d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9daff3be0935cacf75cf,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0014371:sha256-7515b6340166226d,canonical:person:6601ae3f-2e5a-419f-99db-c9d992f43e5d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9daff3be0935cacf75cf,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:24952:sha256-1022516a18f91e61,canonical:place:dc6c6e26-0b78-4cfe-9661-944f52ccd48b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:33bec635effe7d7cdd5e,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0054632:sha256-7515b6340166226d,canonical:place:dc6c6e26-0b78-4cfe-9661-944f52ccd48b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:33bec635effe7d7cdd5e,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12594295:sha256-1022516a18f91e61,canonical:work:943d455e-5f7c-41a4-b197-c53e0fe7f8b3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2cd681d1fef755933594,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0019149:sha256-7515b6340166226d,canonical:work:943d455e-5f7c-41a4-b197-c53e0fe7f8b3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2cd681d1fef755933594,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P044239:sha256-2bfbf7f8ab4b1538,canonical:person:7b580ee0-a2b9-46c4-933b-59d94e4cb993,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9c2ea0f8bacd5cfb56b9,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0045562:sha256-7515b6340166226d,canonical:person:7b580ee0-a2b9-46c4-933b-59d94e4cb993,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9c2ea0f8bacd5cfb56b9,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0019697:sha256-7515b6340166226d,canonical:concept:0799cbd1-417f-48de-8fb6-2bdc436ecbb9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b46cd1bbca92cd6307a5,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:39850076:sha256-1022516a18f91e61,canonical:concept:0799cbd1-417f-48de-8fb6-2bdc436ecbb9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b46cd1bbca92cd6307a5,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0050692:sha256-7515b6340166226d,canonical:event:1a383a26-bc16-4b19-9b0b-dc46a3889c39,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8bf62ddfc23aae4b4629,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7404:sha256-1022516a18f91e61,canonical:event:1a383a26-bc16-4b19-9b0b-dc46a3889c39,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8bf62ddfc23aae4b4629,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0066314:sha256-7515b6340166226d,canonical:event:62124969-7e5b-4beb-94a4-1aaa010b004b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fd7d966e48835025c953,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:39849827:sha256-1022516a18f91e61,canonical:event:62124969-7e5b-4beb-94a4-1aaa010b004b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fd7d966e48835025c953,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7636:sha256-1022516a18f91e61,canonical:concept:6956550b-127d-473a-a088-c8c90a0fd3b1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:bdb33838a0cdd57804a5,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0053094:sha256-7515b6340166226d,canonical:concept:6956550b-127d-473a-a088-c8c90a0fd3b1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:bdb33838a0cdd57804a5,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2548:sha256-1022516a18f91e61,canonical:institution:d88f1af7-1af8-4ab0-8a10-23285da06f67,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b1b17e4921404aac8de6,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2097628:sha256-1022516a18f91e61,canonical:institution:d88f1af7-1af8-4ab0-8a10-23285da06f67,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b1b17e4921404aac8de6,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:10748:sha256-1022516a18f91e61,canonical:organization:8a49d189-3e3c-4df0-9de6-629a9f456cef,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:972e5c6cff0c97b5b1e0,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0013083:sha256-7515b6340166226d,canonical:organization:8a49d189-3e3c-4df0-9de6-629a9f456cef,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:972e5c6cff0c97b5b1e0,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8748:sha256-1022516a18f91e61,canonical:event:ea1649c3-1c72-46d5-b115-290129c5081a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1c6ad1e0a0df6e848db1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0063568:sha256-7515b6340166226d,canonical:event:ea1649c3-1c72-46d5-b115-290129c5081a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1c6ad1e0a0df6e848db1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0045214:sha256-7515b6340166226d,canonical:person:89720b17-a3ba-4cd4-a15a-06d62bcf93a2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fc4155f0f0e8e3084410,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P042691:sha256-2bfbf7f8ab4b1538,canonical:person:89720b17-a3ba-4cd4-a15a-06d62bcf93a2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fc4155f0f0e8e3084410,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3852:sha256-1022516a18f91e61,canonical:person:c41a0b1c-ec8b-4c33-9d06-1d28ec1df8da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f8479e8e355edc81d784,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0018693:sha256-7515b6340166226d,canonical:person:c41a0b1c-ec8b-4c33-9d06-1d28ec1df8da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f8479e8e355edc81d784,korean-history-fact-graph-2026-07-28-contextual-v7
