entity_id,entity_type,graph_release_id
canonical:person:924b5344-1617-421c-a07e-e656fe0672e2,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:64208e24-fc25-4e1a-b013-dfebc8dd6e3e,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:b4ea6a65-9fd7-42ea-8145-1e2be531f4b7,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:740810a2-ae93-4a40-997d-ee573787568c,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:2851fc43-3ab3-4bb5-9a4e-7bc888942d63,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:2cdf94c9-bae6-4a3d-aeb9-448f32d10240,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:151e52b9-c9a9-4c08-b7f8-6b72b2465463,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1db8871c-0de6-4a96-8582-7bb0851597df,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:97ceee29-243c-4ee8-975d-ff82c1f72061,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:df046b2a-f269-4594-bf01-d2db74fbad59,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:8bcdb9da-d2b9-4a03-ad98-f79cfecc7618,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:a6468332-2410-48a7-b7af-c9d1403019cf,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:fb2c00f5-4952-400a-b4e2-4ee82355d1bb,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:39dadd76-c408-4fe8-8d32-e3cbbd5a365d,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:polity:1a53bb94-ee44-487a-b530-23d674ea6f52,Polity,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:560eb210-9bf1-486b-9424-bab51d9f5643,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:8e576d66-84eb-411e-8289-c3f4fc128d97,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:fb65d95e-8cd8-48b8-9fd2-0a19715a6905,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:d729c311-526d-417d-8da6-a22723b5a0d0,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:polity:a4dc9614-2b9a-4cdf-8df1-9cddc628ab31,Polity,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:40e1315b-cab3-466e-ba27-16cb85f23ec3,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:e21474c1-b60f-4aa2-bebb-26c8887cac43,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:8c444e62-0212-45c5-801a-e34a20fb1466,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:84744afe-de6d-46b2-8050-7c22fa0dd3cc,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:494ed073-1eb7-456e-baa0-54ed1b7d51aa,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:a739782c-63ca-4c6d-ade2-683ad7b5b505,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:9206640c-fb14-472c-8761-4369fbf4bab8,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:dafb407a-8822-4c03-ae43-0fac30272d93,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:5d15cfc9-efba-4260-9385-e01988c16344,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:9504eccf-6380-41e1-8214-41a71511b892,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:fec2b41d-2c59-498b-b038-c0b803e75fdc,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:c9acb9d2-8d00-4b2c-b6d4-6fe93d4638b0,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:e1a2d581-ba27-4b5f-9b9b-c25af263beb3,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:64e5fb58-25a5-4d8f-9b00-375d3380834d,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:2d79e5a0-8d17-42d7-b686-a80748459c54,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:785e5171-9f53-4197-8f4e-5e84c82d2615,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:0270e467-6545-4d4d-8592-69fde256598e,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:f04c6318-8faa-40df-8d1c-d80aaabe2fc2,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:49405319-6304-451e-bfe8-34f75e8a60c3,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:e2b21f9d-d62f-4d9d-8861-8b261e097aeb,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:a8579d82-ea71-4472-890b-10bd9aceaffa,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:0fdddede-91dd-4aa7-83d0-824285d5f122,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:9ca7b9f4-7396-43d3-ae79-02c6f31bca97,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:7c8d7c0d-7725-43fe-b14b-d5872912cefb,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:91bbc35a-62ab-4a08-8728-6796dd23bdea,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:9894b63f-8e45-4a50-b24f-97223a4fd8ea,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:7142de71-9ee7-4544-927b-8307919c37d1,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:70693aa9-266a-4e1d-ae63-d4a1da353f55,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:b1d9e7de-6deb-4dbd-88bb-836cd919a2fa,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:a03619be-462b-4e79-9e7a-a89731e08ef6,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:f2bc27ef-39d7-4a4d-bb20-644001b627ed,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:847ce7e6-1b3a-4c89-9036-d82141457875,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:12f6f763-1c62-4a42-b389-121cedc9c66d,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:bb864962-2e88-40f6-a4cf-03629840f82b,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:e527fb36-7748-471f-9bcd-50864bf7e018,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:478e35ea-55bf-4f52-a399-6ccd0641456a,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:9d35c9d4-067a-4246-ad81-9ed4923abb4e,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:18ca9be8-d73f-464d-95e5-68cdc503e7de,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:8e4c01a0-f861-4d03-83ee-79ae5c88f1e7,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:31545fcd-0479-4b22-bd07-66c150a88fa9,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:f19f6f2b-3657-4ad1-b2a3-e2020a18e149,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:939480c4-d3ed-4411-b0c1-bcac8f325f80,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c3a7acf4-ae19-46f4-9a94-0bbe9c8aa2c6,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:45ce8893-90e1-4f18-a49f-cbd8c74a4859,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:11532ba1-8c14-4a6c-a1b4-c539fe9ac11f,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:fb2af285-d10a-48b5-b0ab-4df82fa30f12,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:6165ab72-ab49-46cd-9d6e-e537d7266a0f,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:24c971de-bae3-4322-b54c-73917064dc1b,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:f4c9a6c8-feaf-4fd6-87c9-4fe3d628f227,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:98348e89-ebbf-4be4-a610-5453ec0c6bf5,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:b1f04394-de14-42e4-b1a2-0be748f1bc76,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1f185779-41f0-42e1-94dd-dfc7ff6c901d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:a23ed5fd-6236-4dc5-92b6-c217572fd384,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:4b550553-bdb0-4de5-9c60-97511b6ac0fb,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:cad36b70-d35f-4343-91c1-cba3fd0caf54,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:90ec32c1-7aeb-4a55-b236-af655d1b7d32,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:cb7ec617-4e8e-4f0e-b2d3-9a47dac15506,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:cf72c6c0-1ab2-4678-82bc-635fdf3e7cfe,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:e38e07c1-e9d5-497d-be32-e62ac362c99a,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:8d23cf41-1c0a-4744-b8f4-c442831a521d,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:406037e2-d34a-4c0d-9e58-ec899caaa9a0,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:ecea5af9-5f36-4d61-9f28-e3ca2f1f1bbf,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5e98358f-b5aa-41a6-9b50-582e9f266b4c,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:681e45be-de16-4436-8c30-be822fe477a9,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:af8b1c20-0247-4742-9c35-1caafe3c0b34,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:2cfd235c-cc4c-4a5d-82c7-a97712b460dc,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:9ff6a203-c83c-4dbc-a885-a32b9ac2dcc4,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:4246b3dd-5f61-4540-bca5-f6c01f06b7d9,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:b3f97a9a-b1bf-44f8-8271-f48b80e4d1f1,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:2eb5e316-dbdd-46b1-8e30-742b6e33e92b,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:06356218-522d-4668-a306-c0c24962039d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:2564ebcc-5035-47e7-9e47-e05f687fa812,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:9644f4ce-0e71-41a8-9665-59ca6e0a934a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:4aef074e-76fd-4ade-a3a2-a022d014546d,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:15681558-a6ba-45be-8578-147c61fc1912,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:385a41ce-275c-4ad6-b093-ecafaa7ba06d,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:eac5dba7-a4a1-4598-bf73-f6137020014b,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:998c5503-af9c-4935-bc5e-92f63689dd91,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:ad781cf6-9778-4404-b0c6-55e3dbe58dac,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ddaec734-c672-4ead-a895-cc3030aaea38,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:43ec0b56-953d-49f2-bf24-05f1ef91f36f,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:56b899a2-7b96-43f1-9918-8e0d33813883,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:12020492-2cff-4b3e-8537-c4c51afe672d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:84c161a7-c1d4-42b3-aff5-97fc6d2fe376,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:40f61b9b-5da6-4bfe-9898-7a16cbc66a1f,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:25126263-d6ee-45a5-8640-282d2223c4c1,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:9d685b30-35c5-40d3-ae2b-461d4a8f3677,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:73c58cb0-1bd8-4e84-a070-c79ed76fbc32,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:4e569035-d347-43d0-afab-5bebb7d85dd7,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:1ccb7c94-500d-460a-8435-ff3f85c64537,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:bc928f61-8fa6-4414-9fd4-7215fe9ff511,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:f3548a3c-d215-445a-b68f-d3016aeebe09,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:2148a1b7-36e3-4683-90c0-dd27a784574e,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:efb16717-8c33-4035-9d05-aee47289a6c8,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:947e99c2-9110-408d-ade3-3ec5ca7074cc,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:fd77e418-1ef1-45dc-aefc-1a7e115b36ab,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:30efbb0d-db5c-41f0-9bc3-80bbf9731fe7,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1d9a5173-0565-4d77-88aa-3473609d7552,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:5032a91e-a38a-4cec-b04b-bdb16b7f7000,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:9b137393-cdbf-44f8-b866-74eb0c7b72ec,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:a3e5da63-1e9c-483e-8433-2714c4502ce2,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:eab2d343-3143-4d2e-b1ca-e9e2848563a1,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:7183a9a7-fcde-42ca-b77c-eeb23c1f05e3,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e469e72e-e3da-4eed-9be2-38b089255b74,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:79ac6098-9c56-4a28-bc5a-7da8e65b7582,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:1a5846e4-bdc2-4f4e-a919-85459e6b2d46,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:c314e0c5-bb48-4bfd-b614-1535b9390422,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:ba89f165-8c7f-45df-8956-e90f2a7eaaa8,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:3c55f59c-4cac-432a-b11f-c9bb187fe487,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:12b52336-ce1c-48fc-910a-b34dc81d6fb6,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:a12a639a-246b-4d06-a6f9-cb08957a0ff9,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:0c4092da-bc75-42d9-9d40-29e30a226c08,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:12c3754a-8085-4163-a5c7-1ed13453e861,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:ee3d37ac-8aeb-4cd4-b494-3ff1aad4304a,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:0ceb9581-9169-4303-a9fc-5262359a30b3,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:e5798fb4-3f05-4055-9ff0-22303caebae7,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:bd60d9e2-a082-4392-b164-586737ec331a,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:28033da7-dd18-495a-b487-497f19092fa8,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:47728c77-ca82-48fa-85fa-88baa10589fc,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:205db1d5-72af-49bf-894a-b36e1e8ba318,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:c8018f44-09a9-4de3-b28a-cd48dd878eb9,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:ccdaa10f-5900-4186-9921-b919692a283d,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:cfd34538-d632-411e-9ae6-8f8435ff196e,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:edb96e13-4a33-4eea-9ee6-ae4e4a83a319,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:38495776-2390-4e0b-a854-b8c2864cdf47,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:e51692b2-5808-4ffc-89e1-4b90b70f9ba5,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:38e1e008-ca7e-417b-badf-9e41e6047117,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:96158fad-1065-493c-bc3c-94078f446ce1,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:polity:e3e1e38e-a563-4418-a076-8fb52b74bd8c,Polity,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:93f8be55-05f6-482a-acc2-e6a72dbb3e02,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:a735ca48-a830-4085-a2ea-23953d5e50f9,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:100a329a-a13e-4114-b230-e84182c0b36b,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:54f4ad07-7fc5-4076-a952-1cbafd62e46f,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:63ac2daf-88a6-44e3-9f7e-90c154f9c051,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:e921f8ad-70e8-4648-b3e7-78854b59cee2,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:f2abd23c-9b4f-4334-86ba-a3801ef93e03,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:9344f47c-3c84-45ec-9a4f-e4dd49bd4b96,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:097de213-fb47-4e82-a272-d3553e4c22f8,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:db209d77-8c82-4057-b633-0b81b47d7e10,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:2c478ea1-8d58-4ef4-a833-a25a9757c730,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:2b86f546-b40c-4304-8a74-832f99463b4a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:3adfbb39-b4a3-454e-9542-1ecf3d9251a0,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:41763aa2-33ab-442c-b2fa-be44c81311e3,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:8659941b-d251-496d-877f-f19ce255eafa,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:8076c04d-d4f8-462d-93e7-e0c7cdcf881b,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:afa25924-85ec-4653-83fc-abfacd704a5d,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:800f5ef3-2f4c-49b0-b24e-955c5f6e861f,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c8e00e6e-1dd0-4928-9cd5-4cd4c704a71b,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:93626484-f56a-4adc-a0ec-20eab6e27a3e,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:8bd5a01f-c7ec-4de1-b39a-31c092d6cc05,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:72f6a032-39e8-4623-b4a0-4c4c1f9c4c7f,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:75f4d52a-1733-475a-9ec6-14c4b0dec4bd,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
